name,address,website,phone_number,reviews_count,reviews_average,place_type,opens_atسوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
شركة نوا للاتصالات - Nawa Co Telecom,مقابيل مجمع اليرموك، شارع الجمهورية، كركوك، كركوك محافظة، 36001,facebook.com,0770 353 5358,448.0,4.1,شركة هواتف, · يغلق عند الساعة ٧ م
Vega v,C9F4+P5Q، كركوك، كركوك محافظة,,0770 138 6162,1.0,5.0,متجر أجهزة إلكترونية, · يفتح عند الساعة ٤ م
Vega v,C9F4+P5Q، كركوك، كركوك محافظة,,0770 138 6162,1.0,5.0,متجر أجهزة إلكترونية, · يفتح عند الساعة ٤ م
center tachnalogia,"FC36+HRM, Kirkuk, Kirkuk Governorate",,0772 900 1515,3.0,3.3,متجر أجهزة إلكترونية,
center tachnalogia,"FC36+HRM, Kirkuk, Kirkuk Governorate",,0772 900 1515,3.0,3.3,متجر أجهزة إلكترونية,
center tachnalogia,"FC36+HRM, Kirkuk, Kirkuk Governorate",,0772 900 1515,3.0,3.3,متجر أجهزة إلكترونية,
center tachnalogia,"FC36+HRM, Kirkuk, Kirkuk Governorate",,0772 900 1515,3.0,3.3,متجر أجهزة إلكترونية,
center tachnalogia,"FC36+HRM, Kirkuk, Kirkuk Governorate",,0772 900 1515,3.0,3.3,متجر أجهزة إلكترونية,
شركة أنستا فون,F9FP+PQR، كركوك، كركوك محافظة,,0770 400 6566,,,متجر أجهزة إلكترونية,
شركة أنستا فون,F9FP+PQR، كركوك، كركوك محافظة,,0770 400 6566,,,متجر أجهزة إلكترونية,
مكتب موم,"F9FP+22W, Kirkuk, Kirkuk Governorate",,,33.0,4.2,متجر أجهزة إلكترونية,
مجمع قنديل,كركوك، كركوك محافظة، 36001,,0770 134 8746,13.0,4.8,متجر مستلزمات كهربائية, · يغلق عند الساعة ٧:٣٠ م
مجمع قنديل,كركوك، كركوك محافظة، 36001,,0770 134 8746,13.0,4.8,متجر مستلزمات كهربائية, · يغلق عند الساعة ٧:٣٠ م
Viva للاتصالات,F96M+9GJ، كركوك، كركوك محافظة,,0773 587 7758,5.0,3.6,متجر أجهزة إلكترونية,
Blue Sky,F9GQ+HPF، شارع الجمهورية، كركوك، كركوك محافظة,,0770 123 0592,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
محل المهندس نشات عزالدين,F9CP+CMC، كركوك، كركوك محافظة,,0770 132 7198,7.0,4.9,متجر أجهزة إلكترونية, · يغلق عند الساعة ٦ م
محل المهندس نشات عزالدين,F9CP+CMC، كركوك، كركوك محافظة,,0770 132 7198,7.0,4.9,متجر أجهزة إلكترونية, · يغلق عند الساعة ٦ م
شركه بركات كركوك,C9RP+W58، كركوك، كركوك محافظة,,,1.0,5.0,متجر أجهزة إلكترونية,
SHAD GRUP,"F98V+W39, Kirkuk, Kirkuk Governorate",,,1.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٤:٣٠ م
شركه كورك دلتا,"F96M+C4H, Shari Al Malik Ghazi, كركوك، كركوك محافظة",,0751 709 0770,1.0,5.0,متجر أجهزة إلكترونية, · يغلق يوم الجمعة عند الساعة ٨:٣٠ ص
معرض توانا,F9H7+V7J، كركوك، كركوك محافظة,,0751 642 4997,1.0,5.0,متجر أجهزة إلكترونية, · يغلق يوم الجمعة عند الساعة ٧ ص
ابراهيم ملك للهواتف النقالة,"F9FP+XRG, Kirkuk, Kirkuk Governorate",,0771 401 8882,1.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
ابراهيم ملك للهواتف النقالة,"F9FP+XRG, Kirkuk, Kirkuk Governorate",,0771 401 8882,1.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
مكتب السيرة للحاسبات,"F9CP+C3Q, Mahakim Street, Kirkuk, Kirkuk Governorate",,,11.0,3.6,متجر أجهزة إلكترونية, · يغلق عند الساعة ٦ م
Golden Byte Center,shaqamy komary / fria electronics mall، شارع الجمهورية، كركوك، كركوك محافظة، 36001,goldenbytecenter.com,0770 014 8040,4.0,5.0,متجر أجهزة كمبيوتر, · يغلق عند الساعة ٧ م
الوند الداودي للموبايلات,شارع الجمهورية، كركوك، كركوك محافظة، 10001,,0770 401 2016,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
شركة سما Sama Company,"F9FP+FFM, Kirkuk, Kirkuk Governorate",,,1.0,5.0,متجر أجهزة إلكترونية,
شركة اخوان فون للاتصالات تجارة قطع غيار الموبايلات جملة و مفرد,F9FP+MPM، شارع الجمهورية، كركوك، كركوك محافظة,,,11.0,3.9,متجر أجهزة إلكترونية, · يفتح عند الساعة ٧:٣٠ م
شركة روا لتجارة الهواتف النقالة,"F9FP+HH7, Kirkuk, Kirkuk Governorate, 36001",instagram.com,0773 100 0004,8.0,4.4,متجر أجهزة إلكترونية, · يغلق عند الساعة ٩ م
شركة روا لتجارة الهواتف النقالة,"F9FP+HH7, Kirkuk, Kirkuk Governorate, 36001",instagram.com,0773 100 0004,8.0,4.4,متجر أجهزة إلكترونية, · يغلق عند الساعة ٩ م
سرمد باشا,كركوك، ساحة الطيران، ساحة، كركوك محافظة، 36001,,0772 360 5718,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ١٢:٣٠ ص
محمد فون,F99R+5RW، جسر الشهداء، كركوك،، كركوك,,0770 997 0706,3.0,4.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
معرض حاجي جاسم,F9GQ+942، شارع الجمهورية، كركوك، كركوك محافظة,,0770 158 8457,2.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
Gorilla vape 2,F95J+6R2، كركوك، كركوك محافظة,,0770 669 6999,2.0,5.0,متجر أجهزة إلكترونية,
Gorilla vape 2,F95J+6R2، كركوك، كركوك محافظة,,0770 669 6999,2.0,5.0,متجر أجهزة إلكترونية,
دیار,"F98H+MX2, Kirkuk, Kirkuk Governorate",,0770 640 9090,1.0,1.0,متجر أجهزة إلكترونية,
دیار,"F98H+MX2, Kirkuk, Kirkuk Governorate",,0770 640 9090,1.0,1.0,متجر أجهزة إلكترونية,
فرع شركة بريتيش بودي ـ كركوك,"FC56+95W, Sulaimani - Kirkuk Rd, Kirkuk, Kirkuk Governorate",,0770 930 5648,2.0,5.0,متجر أجهزة إلكترونية,
الورشة الهندسية,كركوك، كركوك محافظة,,0770 106 9145,5.0,4.6,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
الورشة الهندسية,كركوك، كركوك محافظة,,0770 106 9145,5.0,4.6,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
Moderntech,F9GQ+6WM، كركوك، كركوك محافظة,,0774 443 4400,,,متجر أجهزة إلكترونية, · يغلق يوم الجمعة عند الساعة ٦ ص
Zana Phone 2,F9FP+WXF، كركوك، كركوك محافظة,fb.com,,1.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
شركة بيكو كركوك beko kirkuk,F9HR+452، شارع الجمهورية، كركوك، إقليم كوردستان,,0770 134 6071,,,متجر أجهزة إلكترونية,
محل كومبتلر,كومبتلر، كركوك محافظة,,,15.0,4.9,متجر أجهزة إلكترونية, · يفتح عند الساعة ٩ م
محل كومبتلر,كومبتلر، كركوك محافظة,,,15.0,4.9,متجر أجهزة إلكترونية, · يفتح عند الساعة ٩ م
Shakhawan motors,ثانوية الشورجة للبنين، كركوك، كركوك محافظة,,0770 151 3940,6.0,3.7,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
معرض علي بابان للمواد الكهربائية و المنزلية,F9GX+FV9، كركوك، كركوك محافظة,,0770 131 4736,2.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ١٠ م
سنتر ph,F99M+X4J، شارع الجمهورية، كركوك، كركوك محافظة,,0770 158 1173,,,متجر أجهزة إلكترونية,
سنتر ph,F99M+X4J، شارع الجمهورية، كركوك، كركوك محافظة,,0770 158 1173,,,متجر أجهزة إلكترونية,
Ali Electronics Trading Exhibition معرض علي لتجارة الكترونيات,,,0770 132 3984,9.0,4.3,متجر أجهزة إلكترونية, · يغلق عند الساعة ٥:١٠ م
مركز ماكس,كركوك، كركوك محافظة,,,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
كركوك فرع جامع السبعاوي,"F98H+MX2, Kirkuk, Kirkuk Governorate",,,,,متجر أجهزة إلكترونية,
المستقبل ديجيتال,F9CP+X36، شارع الجمهورية، كركوك، كركوك محافظة,,0770 233 3485,,,متجر أجهزة إلكترونية,
‏معرض علي علاف,"F99M+V75, Atlas St, Kirkuk, Kirkuk Governorate",,,2.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
‏معرض علي علاف,"F99M+V75, Atlas St, Kirkuk, Kirkuk Governorate",,,3.0,2.3,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
شركة Gree,F9GQ+48X، كركوك، كركوك محافظة,,,3.0,2.3,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
مكتب ايوب للموبايلات,"F97V+QCH, Kirkuk, Kirkuk Governorate",,0770 219 7513,4.0,3.8,متجر أجهزة إلكترونية, · يغلق عند الساعة ٦:٣٠ م
مكتب ايوب للموبايلات,"F97V+QCH, Kirkuk, Kirkuk Governorate",,0770 219 7513,4.0,3.8,متجر أجهزة إلكترونية, · يغلق عند الساعة ٦:٣٠ م
كهربائي نياز,"CCQ7+PG5, Unnamed Road, كركوك",,0770 852 2530,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨ م
تنزيلات هراج تسعين,C9Q9+992، كركوك، كركوك محافظة,facebook.com,0772 966 4998,6.0,3.8,متجر أدوات مطبخ, · يغلق عند الساعة ١٠:٣٠ م
مستر فيب كركوك,"2, Kirkuk, Kirkuk Governorate",instagram.com,0770 401 9242,16.0,4.4,متجر أجهزة إلكترونية,
معرض جنة LG,F9GQ+79F، كركوك، كركوك محافظة,,0772 777 7064,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨:٣٠ م
مكتب صايغن الهندسي,F9CP+HR3، كركوك، كركوك محافظة,,,1.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
مکتب استنساخ أغا,"kurdistan st kirkuk Maktabagha, 00964",,0770 129 9989,4.0,4.3,متجر أجهزة إلكترونية, · يفتح عند الساعة ٤:٣٠ م
HAMA iT,40 شارع الجمهورية، كركوك، كركوك محافظة,,0770 777 6614,,,متجر أجهزة كمبيوتر,
معرض ميران الهندسي,كركوك، كركوك محافظة,,0770 234 4855,5.0,3.6,متجر أجهزة إلكترونية, · يغلق عند الساعة ١٢ ص
ورشة نهاد الفرع الاول,F99J+HR3، شارع الجمهورية، كركوك، كركوك محافظة,facebook.com,0770 453 9682,7.0,4.3,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧ م
شركه الاحمدي سنتركركوك للموبايل,F99M+X4J، شارع الجمهورية، كركوك،، كركوك,,,,,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨:٣٠ م
معرض خالد ابو وليد,"FC73+966, Kirkuk, Kirkuk Governorate",,0773 550 7702,2.0,5.0,متجر أجهزة إلكترونية, · يغلق عند الساعة ٨:٣٠ م
سوق العصري صياغة لارسا,"شارع اطلس, Sheikh Cholee St، Kirkuk, Kirkuk Governorate",,0771 728 0108,224.0,3.9,متجر مجوهرات, · يفتح يوم السبت عند الساعة ١٠ ص
هراج علی,FCV2+R6F، كركوك، كركوك محافظة,,,192.0,3.8,مركز تسوق, · يغلق عند الساعة ١٠ م
توب ستي مۆل,كركوك، كركوك محافظة,,,461.0,4.0,مركز تسوق, · يغلق عند الساعة ١٠:٣٠ م
تنزيلات الباشا - فرع كركوك,C9F3+CV، كركوك، كركوك محافظة,,,11.0,4.5,مركز تسوق,
مجمع الان التجاري,طريق بغداد، كركوك، كركوك محافظة، 36001,facebook.com,0770 126 0069,23.0,4.1,الخدمة الزراعية,مفتوح · يغلق عند الساعة ٦ م
هراج تنزيلات بختيار,"F9WX+G99, Market Street, Kirkuk, Kirkuk Governorate",,,3.0,4.0,مركز تسوق,
معرض عبدالخالق,شارع الجمهورية، كركوك، كركوك محافظة,facebook.com,0770 167 2025,6.0,4.5,متجر أجهزة إلكترونية, · يغلق عند الساعة ٧:٣٠ م
كركوك حي عدن,"CCW4+26J, Kirkuk, Kirkuk Governorate",,,40.0,4.3,التنمية السكنية,
مجمع كركوك للتقسيط,C999+G88، كركوك، كركوك محافظة,,,7.0,3.9,متجر سلع منزلية, · يغلق عند الساعة ٥ م
مجمع بيتك للتقسيط,C9H6+GGH، كركوك، كركوك محافظة,,,16.0,3.7,متجر بيع أجهزة,
مجمع ديما للتقسيط,ترافك لايت حي العسكري، كركوك، كركوك محافظة، 34000,,0777 710 1511,1.0,5.0,تاجر الأجهزة الكهربائية بالجملة,مفتوح · يغلق عند الساعة ٩ م
محل انشائيات اولاد ملا طالب,كركوك، كركوك محافظة,,,1.0,5.0,متجر مواد بناء,
مازي ستي,"F9WX+G99, Market Street, Kirkuk, Kirkuk Governorate",facebook.com,0770 130 0296,4.0,4.0,سوپر مارکت, · يغلق عند الساعة ٧ م
قطعه,C83J+3R3، كركوك، كركوك محافظة,,,,,جمعية الإسكان,
مفروشات دزدمونة لبيع جملة و مفرد هذا,شارع الواسطي كركوك حي، 96422,,0771 495 1553,1.0,3.0,متجر مفروشات,
تنزيلات محمد لمواد المنزلية,مقابل مستوصف الحرية كركوك قادسية ثانية، 36001,m.facebook.com,,,,متجر أثاث, · يغلق عند الساعة ١٠ م
معرض عبدالخالق 2 || Abdulkhaleq Store 2,"جامع الحاجة صبرية، طريق بغداد, بجانب، كركوك، كركوك محافظة، 00000",facebook.com,0772 167 2020,8.0,5.0,تاجر الأجهزة الكهربائية بالجملة, · يغلق عند الساعة ٩:٣٠ م
محل انشائية,C87H+9HQ، كركوك، كركوك محافظة,,,1.0,5.0,متجر خردوات,
كركوك العراق,C944+53P، كركوك، كركوك محافظة,,,38.0,4.1,تصليح سيارات, · يغلق عند الساعة ٥ م
تنزيلات حي العسكري,"9CX8+77V, Kirkuk, Kirkuk Governorate",,,7.0,3.0,سوق,
مجمع نيهان Nihan,"مرحبا قرب مدرسة الأوائل, Kudus Cd, Kirkuk, Kirkuk Governorate",,0770 130 1302,5.0,4.8,متجر ملابس, · يغلق عند الساعة ١٠ م
مجمع نيهان Nihan,"مرحبا قرب مدرسة الأوائل, Kudus Cd, Kirkuk, Kirkuk Governorate",,0770 130 1302,5.0,4.8,متجر ملابس, · يغلق عند الساعة ١٠ م
مجمع مريم ستايل فرع كركوك,C9PC+45J، شارع القدس، كركوك، كركوك محافظة,,0773 025 7484,43.0,3.8,متجر ملابس, · يغلق عند الساعة ١٠ م
مجمع مريم ستايل فرع كركوك,C9PC+45J، شارع القدس، كركوك، كركوك محافظة,,0773 025 7484,158.0,3.8,متجر الملابس, · يغلق عند الساعة ١١ م
ماکسي مول,F95J+9HM، طريق بغداد، كركوك، كركوك محافظة,paulmark.com.tr,0771 691 0226,158.0,3.8,متجر الملابس, · يغلق عند الساعة ١١ م
ماکسي مول,F95J+9HM، طريق بغداد، كركوك، كركوك محافظة,paulmark.com.tr,0771 691 0226,158.0,3.8,متجر الملابس, · يغلق عند الساعة ١٠ م
مجمع وردة,"F97H+6QJ, Kirkuk, Kirkuk Governorate",,0772 501 3179,24.0,3.7,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
مجمع وردة,"F97H+6QJ, Kirkuk, Kirkuk Governorate",,0772 501 3179,24.0,3.7,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
مجمع وردة,"F97H+6QJ, Kirkuk, Kirkuk Governorate",,0772 501 3179,24.0,3.7,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
مجمع وردة,"F97H+6QJ, Kirkuk, Kirkuk Governorate",,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
Ahmed.STV,قرب بوليفارد، كركوك،، كركوك محافظة، 00964,instagram.com,0770 187 1844,22.0,4.5,متجر ملابس, · يغلق عند الساعة ١٠ م
ازياء سلطان,C9RH+M4J، كركوك،,,,2.0,5.0,متجر ملابس, · يغلق عند الساعة ١٠ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Polo Vito,F9CP+P39، Unnamed Road، كركوك,,0770 976 6555,19.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
ازياء سالم salim,عمارة السعاده، شارع الجمهورية، كركوك، كركوك محافظة,,0770 236 2228,1.0,5.0,متجر ملابس رجالي, · يغلق عند الساعة ٨ م
ازياء سالم salim,عمارة السعاده، شارع الجمهورية، كركوك، كركوك محافظة,,0770 236 2228,1.0,5.0,متجر ملابس رجالي, · يغلق عند الساعة ٨ م
ازياء سالم salim,عمارة السعاده، شارع الجمهورية، كركوك، كركوك محافظة,,0770 236 2228,1.0,5.0,متجر ملابس رجالي, · يغلق عند الساعة ٨ م
ازياء سالم salim,عمارة السعاده، شارع الجمهورية، كركوك، كركوك محافظة,,0770 236 2228,1.0,5.0,متجر ملابس رجالي, · يغلق عند الساعة ٨ م
ازياء سالم salim,عمارة السعاده، شارع الجمهورية، كركوك، كركوك محافظة,,0770 236 2228,1.0,5.0,متجر ملابس رجالي, · يغلق عند الساعة ٨ م
ازياء سالم salim,بجانب مثلجات عشتار، شارع محافظة، كركوك، كركوك محافظة، 34006,sabayafashion1.com,0770 131 4880,2.0,3.0,متجر,
SABAYA FASHION,بجانب مثلجات عشتار، شارع محافظة، كركوك، كركوك محافظة، 34006,sabayafashion1.com,0770 131 4880,2.0,3.0,متجر,
SABAYA FASHION,بجانب مثلجات عشتار، شارع محافظة، كركوك، كركوك محافظة، 34006,sabayafashion1.com,0770 131 4880,2.0,3.0,متجر,
LuxoStyle,"Bakhtiari Kon St, Sulaymaniyah, Sulaymaniyah Governorate",,0770 850 5050,27.0,4.9,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
LuxoStyle,"Bakhtiari Kon St, Sulaymaniyah, Sulaymaniyah Governorate",,0770 850 5050,27.0,4.9,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
LuxoStyle,"Bakhtiari Kon St, Sulaymaniyah, Sulaymaniyah Governorate",,0770 850 5050,27.0,4.9,متجر ملابس حريمي, · يغلق عند الساعة ١٠ م
AM للألبسة الاوربية,C8CV+P6H، Unnamed Road، كركوك,,0770 757 0848,8.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
AM للألبسة الاوربية,C8CV+P6H، Unnamed Road، كركوك,,0770 757 0848,8.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
AM للألبسة الاوربية,C8CV+P6H، Unnamed Road، كركوك,,0770 757 0848,8.0,4.3,متجر ملابس, · يغلق عند الساعة ٩ م
Mustafa Style,C9VG+798، شارع القدس، كركوك، كركوك محافظة,,,2.0,3.5,متجر ملابس,
Mustafa Style,C9VG+798، شارع القدس، كركوك، كركوك محافظة,,,2.0,3.5,متجر ملابس,
Mustafa Style,C9VG+798، شارع القدس، كركوك، كركوك محافظة,,,2.0,3.5,متجر ملابس,
Mustafa Style,C9VG+798، شارع القدس، كركوك، كركوك محافظة,,,2.0,3.5,متجر ملابس,
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
البسة هانا hana kids,رحيماوة، كركوك محافظة، 36001,,0770 230 2200,1.0,5.0,متجر ملابس, · يغلق يوم الجمعة عند الساعة ٨ ص
Royal Mall,كركوك، كركوك محافظة,,0750 937 7604,326.0,3.7,مركز تسوق, · يغلق عند الساعة ٩ م
Royal Mall,كركوك، كركوك محافظة,,0750 937 7604,326.0,3.7,مركز تسوق, · يغلق عند الساعة ٩ م
Royal Mall,كركوك، كركوك محافظة,,0750 937 7604,326.0,3.7,مركز تسوق, · يغلق عند الساعة ٩ م
محل هاوكار للملابس الداخلية,"F98W+Q3M, Kirkuk, Kirkuk Governorate",,,,,تاجر ملابس بالجملة, · يغلق عند الساعة ٦:١٥ م
محل هاوكار للملابس الداخلية,"F98W+Q3M, Kirkuk, Kirkuk Governorate",,,,,تاجر ملابس بالجملة, · يغلق عند الساعة ٦:١٥ م
محل هاوكار للملابس الداخلية,"F98W+Q3M, Kirkuk, Kirkuk Governorate",,,,,تاجر ملابس بالجملة, · يغلق عند الساعة ٦:١٥ م
محل هاوكار للملابس الداخلية,"F98W+Q3M, Kirkuk, Kirkuk Governorate",,,,,تاجر ملابس بالجملة, · يغلق عند الساعة ٦:١٥ م
محل هاوكار للملابس الداخلية,"F98W+Q3M, Kirkuk, Kirkuk Governorate",,,,,تاجر ملابس بالجملة, · يغلق عند الساعة ٦:١٥ م
ازياء كوزال قز,F95J+PJ9، شارع المحافظة ، كركوك،، كركوك,,0770 665 3377,2.0,5.0,متجر ملابس,
ازياء كوزال قز,F95J+PJ9، شارع المحافظة ، كركوك،، كركوك,,0770 665 3377,2.0,5.0,متجر ملابس,
ازياء كوزال قز,F95J+PJ9، شارع المحافظة ، كركوك،، كركوك,,0770 665 3377,2.0,5.0,متجر ملابس, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
سوق مركز كركوك الشعبي,مركز المدينة، 12 جسر مشاة الشهداء، كركوك،,,,113.0,4.1,سوق, · يغلق عند الساعة ٧ م
RAWAN MODA,F95J+PPV، شارع محافظة، كركوك، كركوك محافظة,instagram.com,0770 237 7574,1.0,5.0,خدمة تأجير فساتين وبدلات رسمية, · يغلق عند الساعة ١٠ م
RAWAN MODA,F95J+PPV، شارع محافظة، كركوك، كركوك محافظة,instagram.com,0770 237 7574,1.0,5.0,خدمة تأجير فساتين وبدلات رسمية, · يغلق عند الساعة ١٠ م
RAWAN MODA,F95J+PPV، شارع محافظة، كركوك، كركوك محافظة,instagram.com,0770 237 7574,1.0,5.0,خدمة تأجير فساتين وبدلات رسمية, · يغلق عند الساعة ١٠ م
RAWAN MODA,F95J+PPV، شارع محافظة، كركوك، كركوك محافظة,instagram.com,0770 237 7574,1.0,5.0,خدمة تأجير فساتين وبدلات رسمية, · يغلق عند الساعة ١٠ م
RAWAN MODA,F95J+PPV، شارع محافظة، كركوك، كركوك محافظة,instagram.com,0770 237 7574,1.0,5.0,خدمة تأجير فساتين وبدلات رسمية, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
سوق القلعة العصري,"موقف باصات راس الجسر, Shari Al Malik Ghazi، كركوك، كركوك محافظة",,,258.0,4.1,سوق, · يغلق عند الساعة ١٠ م
